ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
7407;0;7;3;56%;555;87%;12;1;0;0;5
7408;1;11;1;55%;423;75%;22;3;0;3;8
7408;0;10;2;45%;369;69%;19;1;0;2;4
7410;1;12;2;54%;392;78%;16;3;0;3;11
7410;0;10;2;46%;353;73%;19;2;0;2;4
7409;1;15;6;62%;492;86%;17;2;0;1;8
7409;0;9;3;38%;304;77%;13;2;0;1;3
7411;1;7;0;59%;615;85%;16;1;0;2;3
7411;0;12;3;41%;423;81%;10;1;0;1;4
7414;1;13;3;55%;397;75%;14;2;0;4;8
7414;0;4;0;45%;348;71%;16;3;0;0;3
7412;1;14;4;41%;315;73%;21;3;0;1;6
7412;0;14;3;59%;457;76%;14;4;0;2;7
7413;1;11;4;42%;347;71%;17;5;0;2;5
7413;0;13;2;58%;471;81%;15;5;0;2;4
7415;1;18;4;37%;296;72%;15;4;0;0;3
7415;0;5;3;63%;530;83%;18;3;0;0;2
7416;1;7;1;52%;432;84%;19;4;1;0;2
7416;0;13;4;48%;395;80%;19;1;1;0;5
7417;1;12;5;53%;434;80%;13;4;0;3;6
7417;0;16;5;47%;385;82%;14;5;1;0;6
7418;1;16;3;48%;321;75%;19;1;0;2;8
7418;0;11;5;52%;349;77%;18;3;0;0;4
7420;1;17;3;42%;404;81%;23;2;0;0;4
7420;0;8;1;58%;551;85%;21;4;0;1;3
7421;1;21;4;62%;553;86%;11;1;0;5;4
7421;0;8;1;38%;334;75%;13;1;0;0;3
7419;1;17;7;38%;302;82%;19;3;0;0;6
7419;0;22;5;62%;488;86%;13;2;1;1;13
7426;1;14;4;47%;419;77%;13;1;1;1;5
7426;0;10;1;53%;464;78%;18;1;1;4;1
7422;1;12;3;40%;362;77%;19;3;0;2;6
7422;0;8;2;60%;551;80%;16;1;0;2;3
7423;1;9;3;42%;384;76%;14;1;0;0;6
7423;0;7;1;58%;555;81%;11;2;0;2;3
7425;1;16;9;49%;456;85%;15;3;0;4;5
7425;0;11;3;51%;474;84%;14;2;0;0;3
7424;1;14;3;55%;425;80%;15;7;0;5;4
7424;0;6;2;45%;354;72%;15;4;0;1;4
7427;1;14;5;70%;634;87%;16;2;0;4;5
7427;0;13;6;30%;273;67%;19;1;0;1;6
7428;1;19;5;52%;323;75%;14;4;0;0;6
7428;0;14;5;48%;318;79%;15;2;1;3;4
7429;1;13;4;49%;452;84%;14;1;0;1;6
7429;0;7;3;51%;476;81%;12;1;0;0;2
7435;1;20;8;60%;550;87%;12;3;0;1;17
7435;0;6;4;40%;380;80%;9;1;0;0;0
7431;1;15;9;58%;502;84%;15;0;0;1;6
7431;0;11;3;42%;374;81%;11;4;0;0;3
7434;1;7;2;51%;438;80%;26;2;0;2;4
7434;0;15;4;49%;421;80%;15;2;0;1;6
7430;1;9;5;55%;580;86%;13;0;0;1;2
7430;0;8;2;45%;469;85%;11;2;0;1;3
7436;1;12;2;52%;396;69%;16;2;0;2;6
7436;0;9;4;48%;367;68%;16;2;0;0;5
7432;1;13;3;61%;519;87%;15;1;0;2;3
7432;0;11;7;39%;352;78%;17;4;0;2;1
7433;1;6;4;46%;428;83%;17;2;0;1;4
7433;0;13;7;54%;508;81%;12;2;0;1;6
7437;1;11;4;57%;394;80%;19;2;1;1;7
7437;0;9;5;43%;316;73%;19;3;0;0;2
7438;1;10;3;62%;480;82%;12;5;0;6;4
7438;0;15;6;38%;292;72%;15;2;1;1;8
7439;1;13;3;54%;444;84%;11;1;0;3;10
7439;0;14;3;46%;397;82%;17;2;1;0;6
7442;1;14;2;51%;532;87%;10;1;0;0;7
7442;0;7;6;49%;540;86%;13;2;0;1;2
7440;1;10;2;39%;453;86%;8;0;0;1;1
7440;0;16;7;61%;707;91%;4;1;0;3;5
7441;1;13;3;32%;257;72%;16;2;0;2;4
7441;0;11;5;68%;562;84%;17;1;0;2;3
7447;1;17;4;44%;334;76%;15;5;0;3;7
7447;0;4;1;56%;433;81%;19;6;0;1;2
7444;1;22;8;63%;563;87%;18;1;0;2;6
7444;0;6;1;37%;326;80%;16;3;1;0;6
7448;1;15;5;63%;512;88%;8;2;0;2;12
7448;0;10;4;37%;317;75%;17;6;0;2;5
7443;1;9;4;39%;276;72%;20;1;0;2;7
7443;0;16;7;61%;423;81%;18;2;0;2;7
7446;1;12;5;61%;483;82%;19;3;0;4;7
7446;0;7;1;39%;314;71%;18;6;1;1;0
7445;1;13;6;44%;335;77%;15;4;0;0;5
7445;0;10;4;56%;421;81%;20;5;0;1;8
7449;1;20;5;40%;317;76%;15;1;0;2;11
7449;0;17;4;60%;480;82%;11;0;1;2;5
7452;1;12;3;43%;382;79%;10;4;0;3;8
7452;0;7;2;57%;534;85%;10;1;0;0;4
7450;1;11;3;54%;504;85%;9;2;0;1;4
7450;0;13;7;46%;432;82%;18;1;0;0;10
7451;1;18;2;59%;447;83%;17;3;1;0;8
7451;0;12;3;41%;327;80%;24;2;0;1;2
7454;1;10;4;64%;678;90%;10;3;0;0;5
7454;0;6;3;36%;397;85%;13;3;0;3;1
7455;1;9;1;36%;279;76%;20;3;0;2;5
7455;0;17;2;64%;497;86%;15;3;0;1;9
7456;1;7;1;61%;458;81%;21;2;0;2;4
7456;0;8;4;39%;312;67%;17;3;0;3;2
7453;1;20;6;76%;603;86%;13;2;0;5;9
7453;0;10;5;24%;203;66%;25;3;1;0;5
7457;1;17;8;70%;618;92%;8;1;0;3;8
7457;0;8;0;30%;269;76%;18;2;0;0;2
7458;1;18;5;51%;444;83%;13;3;0;0;7
7458;0;10;4;49%;428;83%;13;2;0;0;6
7460;1;16;6;52%;404;81%;16;2;0;0;6
7460;0;13;5;48%;389;82%;15;3;0;0;3
7461;1;12;4;44%;359;77%;19;3;0;3;5
7461;0;8;2;56%;466;82%;19;3;0;1;2
7459;1;20;7;68%;542;86%;5;3;0;3;12
7459;0;7;3;32%;276;67%;10;3;0;0;1
7467;1;15;1;58%;409;78%;14;3;0;1;7
7467;0;17;3;42%;314;72%;20;2;0;0;3
7466;1;18;6;56%;511;87%;14;6;0;1;10
7466;0;14;4;44%;410;82%;17;2;1;1;9
7464;1;17;6;58%;386;82%;16;0;0;6;6
7464;0;9;1;42%;289;73%;23;3;1;1;4
7465;1;8;6;33%;326;74%;16;4;0;0;4
7465;0;3;0;67%;648;87%;16;2;0;0;5
7462;1;10;2;60%;510;86%;16;1;0;1;16
7462;0;15;8;40%;362;83%;15;0;0;2;3
7463;1;27;8;70%;566;91%;13;0;0;0;10
7463;0;7;2;30%;256;77%;12;3;0;2;3
7468;1;21;7;57%;474;84%;13;1;0;1;6
7468;0;8;0;43%;377;77%;10;3;0;1;3
7470;1;10;3;52%;486;82%;17;0;0;1;5
7470;0;13;4;48%;462;84%;8;0;0;2;4
7471;1;9;4;65%;492;82%;10;2;0;0;8
7471;0;9;2;35%;274;70%;21;1;0;0;2
7469;1;14;5;32%;252;73%;20;3;0;5;4
7469;0;10;1;68%;559;84%;15;2;0;2;7
7472;1;15;6;48%;447;81%;16;0;0;1;1
7472;0;12;3;52%;468;81%;18;3;0;0;4
7473;1;12;6;43%;375;81%;18;1;0;1;5
7473;0;9;4;57%;502;81%;23;4;0;1;5
7476;1;13;6;55%;500;81%;14;2;1;2;4
7476;0;12;2;45%;417;77%;19;2;0;0;7
7477;1;16;6;38%;300;76%;14;5;1;1;4
7477;0;21;6;62%;448;85%;13;2;0;2;12
7474;1;12;5;55%;516;82%;9;2;0;1;4
7474;0;15;2;45%;424;81%;15;1;0;1;4
7475;1;7;2;31%;317;75%;17;1;1;1;4
7475;0;11;6;69%;699;88%;13;0;0;2;1
7478;1;14;9;48%;387;82%;14;1;0;2;5
7478;0;8;3;52%;418;78%;15;3;0;2;7
7479;1;18;6;62%;552;87%;7;1;0;2;10
7479;0;7;3;38%;346;78%;18;3;0;1;1
7481;1;15;3;61%;483;87%;8;1;0;0;4
7481;0;14;6;39%;315;77%;24;2;1;0;6
7480;1;16;7;49%;372;81%;17;3;0;1;6
7480;0;10;3;51%;391;81%;20;5;1;2;4
7487;1;24;10;70%;531;86%;15;2;0;2;12
7487;0;8;1;30%;240;65%;17;3;0;1;2
7488;1;17;4;69%;617;86%;10;2;0;0;10
7488;0;8;4;31%;293;71%;16;2;0;0;0
7485;1;14;3;55%;429;80%;11;3;0;2;5
7485;0;11;2;45%;363;77%;15;3;0;0;5
7484;1;10;5;40%;317;76%;12;3;0;1;4
7484;0;8;2;60%;486;80%;24;4;0;1;4
7482;1;22;4;71%;496;82%;19;2;0;0;15
7482;0;8;3;29%;210;61%;17;5;0;2;4
7486;1;13;5;61%;600;88%;13;0;0;3;9
7486;0;5;0;39%;400;85%;18;2;0;1;0
7483;1;16;7;70%;565;87%;19;2;0;1;5
7483;0;9;4;30%;242;73%;30;5;0;1;2
7489;1;11;5;37%;288;75%;13;2;0;2;3
7489;0;14;3;63%;494;87%;21;4;0;3;6
7492;1;23;5;67%;534;85%;14;2;1;1;9
7492;0;10;4;33%;273;72%;12;3;0;2;2
7490;1;17;2;56%;484;83%;12;4;0;0;8
7490;0;13;7;44%;398;77%;12;1;0;4;3
7491;1;11;5;39%;309;77%;26;3;0;0;3
7491;0;6;5;61%;473;86%;23;4;1;0;5
7497;1;16;5;55%;506;83%;18;3;0;0;8
7497;0;10;3;45%;439;81%;8;1;0;1;2
7494;1;5;1;45%;316;72%;19;3;0;0;2
7494;0;14;4;55%;368;75%;19;4;1;2;5
7493;1;7;3;37%;290;71%;17;2;0;1;8
7493;0;20;8;63%;470;80%;13;1;0;0;7
7496;1;18;6;39%;288;74%;25;1;0;0;5
7496;0;9;5;61%;439;79%;19;2;0;1;3
7498;1;12;5;63%;512;84%;9;2;0;1;11
7498;0;9;4;37%;318;78%;20;3;0;1;5
7495;1;15;6;60%;410;79%;15;1;0;1;5
7495;0;8;2;40%;279;71%;22;1;0;5;3
7499;1;9;4;52%;427;75%;13;3;0;1;8
7499;0;13;2;48%;419;78%;16;3;0;1;3
7503;1;17;1;65%;508;83%;10;2;1;8;13
7503;0;8;2;35%;277;66%;10;1;1;1;6
7500;1;15;5;47%;346;75%;10;0;1;1;7
7500;0;10;2;53%;397;81%;18;3;0;4;2
7502;1;13;4;34%;258;68%;30;4;0;4;4
7502;0;13;4;66%;501;81%;16;6;0;2;3
7501;1;10;3;44%;445;82%;17;4;0;0;4
7501;0;12;3;56%;550;86%;14;7;0;1;3
7504;1;8;3;51%;332;72%;18;3;0;3;4
7504;0;16;2;49%;326;70%;25;4;0;3;5
7505;1;21;5;40%;330;82%;11;2;0;2;6
7505;0;5;4;60%;515;84%;15;5;0;1;5
7506;1;18;8;56%;430;78%;22;3;0;0;6
7506;0;7;3;44%;346;73%;14;2;0;4;4
7508;1;19;4;71%;611;89%;12;2;0;1;7
7508;0;6;2;29%;256;71%;17;4;0;0;2
7507;1;16;7;61%;542;84%;18;0;0;3;4
7507;0;3;0;39%;345;72%;16;2;0;2;5
7509;1;19;2;64%;447;78%;15;2;0;3;5
7509;0;7;3;36%;262;61%;24;1;0;4;4
7510;1;15;8;45%;396;83%;13;1;0;0;5
7510;0;17;5;55%;461;83%;9;0;0;4;7
7513;1;23;11;62%;539;85%;11;2;0;0;10
7513;0;7;3;38%;341;78%;15;3;0;1;0
7512;1;5;1;24%;212;66%;19;3;2;0;0
7512;0;11;4;76%;672;90%;14;3;0;2;5
7511;1;14;2;55%;392;74%;21;4;0;2;7
7511;0;14;6;45%;312;74%;17;4;0;3;8
7515;1;18;7;47%;318;76%;20;6;0;2;6
7515;0;5;2;53%;354;80%;24;4;1;3;4
7514;1;13;5;47%;458;84%;13;2;0;1;6
7514;0;14;5;53%;513;87%;6;1;1;1;10
7517;1;18;4;51%;349;72%;12;1;0;1;10
7517;0;10;4;49%;364;71%;14;2;0;1;5
7518;1;20;4;56%;440;84%;22;3;0;0;8
7518;0;11;4;44%;359;80%;18;5;0;0;2
7516;1;15;5;59%;489;82%;14;1;0;2;2
7516;0;6;2;41%;359;76%;13;2;0;0;3
7519;1;12;5;46%;409;83%;19;1;0;2;7
7519;0;10;2;54%;458;85%;20;2;0;2;4
7522;1;12;2;43%;339;71%;22;2;0;3;5
7522;0;16;3;57%;442;74%;14;2;0;1;9
7520;1;11;2;52%;427;87%;15;2;1;0;3
7520;0;17;6;48%;410;84%;23;3;0;4;4
7521;1;12;4;49%;376;75%;16;2;1;3;10
7521;0;8;2;51%;386;79%;24;3;0;2;4
7523;1;9;3;34%;266;62%;22;4;0;0;4
7523;0;22;7;66%;493;80%;8;2;0;5;11
7524;1;16;7;48%;420;80%;20;6;0;1;4
7524;0;8;3;52%;444;83%;14;1;0;2;6
7526;1;13;2;59%;438;81%;9;1;0;3;6
7526;0;13;5;41%;321;71%;13;0;1;0;8
7525;1;12;4;40%;333;74%;13;2;0;1;1
7525;0;5;1;60%;472;83%;18;3;2;3;9
7528;1;8;3;51%;441;79%;14;2;0;4;3
7528;0;7;0;49%;427;79%;17;2;0;3;1
7527;1;16;11;65%;544;88%;12;2;0;3;4
7527;0;10;3;35%;285;75%;21;2;0;0;2
7529;1;14;2;58%;415;80%;16;4;0;5;2
7529;0;13;4;42%;293;68%;24;3;0;1;4
7532;1;15;3;55%;485;76%;10;1;0;2;11
7532;0;12;2;45%;422;75%;17;2;0;0;4
7530;1;19;6;52%;437;85%;19;2;0;0;9
7530;0;16;3;48%;419;84%;16;2;0;1;5
7531;1;18;7;49%;428;82%;18;2;0;1;8
7531;0;10;1;51%;444;82%;14;4;0;0;5
7535;1;24;9;48%;339;78%;13;0;0;3;9
7535;0;1;1;52%;370;76%;20;6;0;0;2
7534;1;18;7;43%;387;82%;17;2;0;0;9
7534;0;16;4;57%;527;85%;14;3;0;0;4
7533;1;13;7;54%;470;86%;18;2;0;2;6
7533;0;16;1;46%;409;88%;15;1;0;4;8
7539;1;8;2;35%;246;73%;19;2;0;1;3
7539;0;10;2;65%;445;84%;22;4;0;2;7
7537;1;17;6;59%;450;80%;17;2;0;2;7
7537;0;5;0;41%;302;74%;12;1;0;1;6
7536;1;13;7;56%;478;81%;23;2;0;1;3
7536;0;6;1;44%;390;77%;9;1;0;2;1
7538;1;18;8;36%;283;69%;22;2;0;1;7
7538;0;13;6;64%;502;78%;13;1;0;1;6
7540;1;21;9;41%;354;78%;19;4;1;0;9
7540;0;16;4;59%;508;87%;15;1;0;0;8
7541;1;17;3;65%;530;88%;19;3;0;5;10
7541;0;13;5;35%;285;72%;18;4;0;2;4
7545;1;24;7;56%;540;87%;10;6;0;0;8
7545;0;9;5;44%;429;79%;9;3;0;0;6
7543;1;13;3;39%;347;81%;15;2;0;0;7
7543;0;19;7;61%;544;85%;20;4;0;1;9
7547;1;9;3;49%;394;78%;17;4;1;0;5
7547;0;9;3;51%;387;78%;18;5;0;2;14
7546;1;22;3;63%;477;81%;12;3;0;1;8
7546;0;10;3;37%;291;73%;17;1;1;1;4
7544;1;10;3;47%;382;74%;19;2;0;3;1
7544;0;15;3;53%;407;79%;21;1;1;2;4
7542;1;12;1;68%;581;84%;13;2;0;0;9
7542;0;14;2;32%;276;65%;13;1;0;1;4
7549;1;14;5;57%;475;84%;13;1;0;4;5
7549;0;10;4;43%;359;77%;16;3;0;2;4
7548;1;18;7;69%;514;85%;14;2;0;7;7
7548;0;8;3;31%;237;63%;21;3;1;1;5
7550;1;16;5;55%;445;83%;17;3;1;1;6
7550;0;11;3;45%;386;81%;17;1;1;0;1
7551;1;13;4;48%;379;79%;15;4;0;0;5
7551;0;10;1;52%;397;80%;17;3;0;2;10
7554;1;13;1;56%;485;81%;17;2;1;1;6
7554;0;8;1;44%;390;79%;11;2;0;4;3
7557;1;10;3;53%;560;87%;11;2;0;1;7
7557;0;3;1;47%;507;85%;15;4;0;0;5
7552;1;13;0;46%;341;71%;18;4;0;0;7
7552;0;17;3;54%;394;78%;15;1;0;3;8
7559;1;8;3;49%;420;83%;21;3;0;5;1
7559;0;12;3;51%;443;82%;21;1;0;0;1
7553;1;16;4;42%;339;74%;14;1;1;2;5
7553;0;8;1;58%;458;78%;15;2;0;3;6
7556;1;11;4;42%;300;67%;15;5;0;3;4
7556;0;22;6;58%;400;77%;19;2;0;0;8
7555;1;10;1;46%;354;71%;11;0;0;2;5
7555;0;7;1;54%;432;79%;23;3;0;3;1
7558;1;25;8;59%;457;86%;11;2;0;3;10
7558;0;16;3;41%;334;81%;6;2;0;0;2
7563;1;7;4;28%;269;75%;23;0;0;2;3
7563;0;11;2;72%;702;89%;7;4;0;1;2
7560;1;11;3;60%;549;86%;12;0;0;0;4
7560;0;6;1;40%;362;79%;18;1;0;1;4
7561;1;12;7;43%;392;77%;15;1;0;0;3
7561;0;20;7;57%;511;81%;11;1;0;2;5
7562;1;17;5;58%;526;85%;13;4;0;0;6
7562;0;2;1;42%;396;79%;17;4;1;1;2
7569;1;26;11;65%;607;82%;12;3;0;2;12
7569;0;8;5;35%;335;71%;18;4;1;1;2
7565;1;15;6;43%;351;75%;17;1;0;1;4
7565;0;9;3;57%;474;78%;5;4;0;0;4
7564;1;20;11;57%;510;87%;15;1;0;2;4
7564;0;14;5;43%;389;85%;19;1;0;1;0
7566;1;16;8;55%;497;87%;15;0;0;2;3
7566;0;6;1;45%;416;81%;4;0;1;1;6
7568;1;18;9;53%;379;79%;12;1;0;3;6
7568;0;8;5;47%;349;79%;16;2;0;1;1
7567;1;15;3;72%;598;90%;14;4;0;1;5
7567;0;8;2;28%;235;70%;9;1;0;0;5
7576;1;17;7;45%;431;81%;8;3;0;1;4
7576;0;11;5;55%;513;81%;9;2;0;3;5
7571;1;;;;;;;;;;
7571;0;;;;;;;;;;
7573;1;12;4;52%;424;81%;14;2;0;1;7
7573;0;10;1;48%;403;78%;10;1;0;1;2
7574;1;11;4;59%;614;88%;10;1;0;1;2
7574;0;14;4;41%;426;81%;12;0;0;2;3
7570;1;13;3;43%;375;73%;15;4;0;0;11
7570;0;4;2;57%;504;79%;17;3;0;0;4
7577;1;13;2;47%;380;82%;15;3;0;0;5
7577;0;14;5;53%;433;86%;12;2;1;1;10
7572;1;21;4;51%;461;83%;12;0;0;0;8
7572;0;14;4;49%;466;82%;9;0;0;1;4
7575;1;18;5;36%;291;80%;12;3;0;1;2
7575;0;10;4;64%;507;89%;19;3;0;0;7
7579;1;22;10;42%;377;81%;25;3;0;1;6
7579;0;10;4;58%;517;85%;14;2;0;3;1
7578;1;9;5;53%;482;80%;11;3;0;0;3
7578;0;19;4;47%;421;79%;15;0;0;4;6
7580;1;13;4;46%;342;80%;21;2;0;0;8
7580;0;11;2;54%;411;84%;8;1;0;0;2
7582;1;13;5;34%;255;72%;15;2;0;0;4
7582;0;10;2;66%;477;82%;18;5;0;0;5
7581;1;9;3;46%;450;84%;12;0;0;1;6
7581;0;15;6;54%;531;87%;7;1;0;1;4
7583;1;16;5;51%;384;85%;16;1;0;1;8
7583;0;17;6;49%;399;85%;17;3;0;2;3
7584;1;22;11;65%;456;87%;16;1;0;0;6
7584;0;9;1;35%;259;71%;15;7;0;2;2
7587;1;9;4;57%;539;89%;10;0;0;0;7
7587;0;14;3;43%;406;87%;16;2;0;1;4
7585;1;10;3;28%;250;66%;11;1;0;1;2
7585;0;17;7;72%;632;85%;13;4;0;1;12
7588;1;20;6;61%;519;87%;14;1;0;1;5
7588;0;13;4;39%;333;80%;10;1;1;1;4
7589;1;13;7;52%;544;86%;8;2;0;0;8
7589;0;17;12;48%;490;83%;10;1;0;0;8
7586;1;20;11;53%;394;74%;27;1;0;0;9
7586;0;9;1;47%;367;76%;15;2;0;1;1
7591;1;23;6;64%;504;91%;16;3;0;4;8
7591;0;9;3;36%;305;81%;12;5;0;4;3
7590;1;11;4;48%;474;81%;13;2;0;0;3
7590;0;8;2;52%;513;83%;19;4;0;1;2
7592;1;12;6;37%;295;79%;20;2;0;2;2
7592;0;13;3;63%;487;82%;12;2;0;2;7
7595;1;19;7;57%;464;85%;18;2;0;1;7
7595;0;20;7;43%;362;89%;9;3;0;1;4
7598;1;23;8;56%;435;79%;18;2;0;1;8
7598;0;15;5;44%;346;75%;11;3;1;5;5
7597;1;;;;;;;;;;
7597;0;;;;;;;;;;
7596;1;16;5;54%;505;84%;10;0;0;0;4
7596;0;14;6;46%;442;82%;14;0;1;0;3
7593;1;21;4;61%;544;86%;14;1;0;4;6
7593;0;4;1;39%;376;73%;18;2;0;0;0
7594;1;18;9;63%;539;87%;13;2;0;3;8
7594;0;13;4;37%;309;79%;14;3;0;2;6
7599;1;12;3;53%;478;87%;12;2;0;2;6
7599;0;8;2;47%;430;87%;14;2;0;0;4
7601;1;24;11;54%;501;87%;20;3;0;0;10
7601;0;4;3;46%;442;80%;12;2;0;1;2
7602;1;17;8;33%;245;68%;23;2;0;0;5
7602;0;13;4;67%;479;83%;19;4;0;1;5
7600;1;11;5;33%;255;73%;11;3;1;0;2
7600;0;24;10;67%;488;84%;8;1;0;0;18
7604;1;11;3;58%;512;86%;9;1;1;3;4
7604;0;17;2;42%;371;77%;19;3;0;1;6
7609;1;14;7;63%;601;86%;11;2;0;4;4
7609;0;12;5;37%;342;77%;9;3;0;2;3
7606;1;23;5;63%;583;88%;16;1;0;3;11
7606;0;4;2;37%;362;81%;12;4;0;1;3
7608;1;19;6;31%;238;78%;18;1;0;7;9
7608;0;6;2;69%;571;87%;14;3;0;0;3
7607;1;19;4;53%;419;83%;16;1;0;0;9
7607;0;12;8;47%;395;77%;12;1;0;2;4
7603;1;11;2;51%;368;75%;16;1;0;3;5
7603;0;18;6;49%;348;75%;14;2;0;3;10
7605;1;6;1;36%;281;69%;14;3;0;2;2
7605;0;17;4;64%;493;85%;16;6;0;1;7
7611;1;8;2;63%;444;84%;13;10;0;0;0
7611;0;17;2;37%;254;70%;19;0;0;6;8
7610;1;24;8;57%;570;88%;10;1;0;0;13
7610;0;9;5;43%;437;81%;14;4;0;0;4
7617;1;11;4;49%;392;76%;16;4;0;2;9
7617;0;12;5;51%;412;79%;21;3;0;0;2
7612;1;11;4;63%;517;82%;19;5;0;0;7
7612;0;15;1;37%;316;74%;19;5;0;3;4
7613;1;12;3;62%;539;88%;9;1;0;0;2
7613;0;14;2;38%;337;83%;12;2;0;0;5
7615;1;18;3;65%;559;84%;13;1;0;1;8
7615;0;10;5;35%;313;71%;11;3;0;0;2
7614;1;10;5;33%;303;75%;9;2;0;0;3
7614;0;11;4;67%;603;90%;10;2;1;2;3
7616;1;13;5;40%;296;75%;16;3;0;1;3
7616;0;9;1;60%;438;78%;14;4;0;3;4
7619;1;16;4;44%;334;76%;19;3;0;1;3
7619;0;15;5;56%;412;79%;10;1;0;0;9
7618;1;13;3;52%;417;70%;21;4;0;2;3
7618;0;9;4;48%;399;72%;15;3;0;1;0
7621;1;21;8;65%;652;92%;16;1;0;2;8
7621;0;10;4;35%;343;86%;6;0;0;1;2
7620;1;14;4;42%;394;83%;8;1;0;0;10
7620;0;7;2;58%;537;87%;10;2;0;5;4
7625;1;8;1;56%;469;84%;15;2;0;1;4
7625;0;18;2;44%;362;81%;16;3;0;1;9
7628;1;13;3;39%;301;72%;14;2;0;0;2
7628;0;12;3;61%;470;82%;22;1;0;2;0
7623;1;16;6;56%;457;87%;20;1;0;1;6
7623;0;9;2;44%;372;79%;17;3;1;0;4
7622;1;13;4;40%;369;76%;15;2;1;0;5
7622;0;14;4;60%;567;84%;12;3;0;4;9
7624;1;27;7;72%;771;90%;2;0;0;2;11
7624;0;12;0;28%;304;79%;11;3;0;0;2
7627;1;18;4;55%;410;81%;14;2;0;1;3
7627;0;14;6;45%;356;77%;21;5;0;0;5
7626;1;11;7;64%;682;87%;11;0;0;3;5
7626;0;14;1;36%;382;78%;12;0;0;1;7
7629;1;10;3;31%;288;73%;13;0;0;0;0
7629;0;19;4;69%;635;88%;16;2;0;5;10
7634;1;21;3;43%;304;77%;16;2;0;1;7
7634;0;7;3;57%;406;82%;29;4;0;1;7
7633;1;12;4;66%;630;89%;7;1;0;3;10
7633;0;5;2;34%;343;78%;7;4;1;0;1
7631;1;25;7;45%;448;83%;12;1;0;2;11
7631;0;5;1;55%;538;86%;13;1;0;1;5
7630;1;22;5;63%;477;81%;12;2;0;1;9
7630;0;9;1;37%;296;65%;10;2;0;3;1
7632;1;11;1;37%;302;65%;17;5;0;1;4
7632;0;12;3;63%;513;80%;17;2;0;1;10
7636;1;21;5;39%;328;84%;20;2;0;3;8
7636;0;13;7;61%;520;89%;10;1;0;0;2
7635;1;18;6;64%;607;88%;14;2;0;1;5
7635;0;11;2;36%;339;79%;17;3;0;0;2
7637;1;24;5;59%;532;87%;12;1;0;0;4
7637;0;12;4;41%;383;75%;14;2;0;1;5
7638;1;17;7;51%;353;80%;14;2;0;0;6
7638;0;12;2;49%;350;81%;17;0;1;0;6
7641;1;7;3;47%;463;87%;9;1;0;1;4
7641;0;14;5;53%;515;87%;11;2;0;4;7
7640;1;11;4;46%;354;81%;10;0;1;1;6
7640;0;12;4;54%;426;86%;15;6;0;2;5
7642;1;14;7;45%;506;83%;11;1;0;0;3
7642;0;19;2;55%;593;86%;7;1;0;0;3
7639;1;10;2;34%;276;69%;13;3;0;1;3
7639;0;24;11;66%;515;85%;10;1;0;2;12
7643;1;19;4;53%;461;80%;16;4;0;2;2
7643;0;2;0;47%;413;76%;13;4;0;1;3
7648;1;18;11;53%;484;82%;14;0;0;2;5
7648;0;8;1;47%;426;80%;15;2;0;3;1
7644;1;15;4;35%;296;78%;12;2;0;1;5
7644;0;10;3;65%;549;89%;21;5;1;1;3
7647;1;14;6;53%;421;78%;13;1;0;1;9
7647;0;8;2;47%;379;81%;18;1;0;1;1
7645;1;20;8;69%;721;87%;13;2;0;0;12
7645;0;9;3;31%;318;75%;17;4;0;0;5
7646;1;;;;;;;;;;
7646;0;;;;;;;;;;
7651;1;11;6;71%;622;88%;18;2;0;2;4
7651;0;10;5;29%;255;71%;12;4;0;1;6
7650;1;14;6;40%;361;83%;15;2;0;0;5
7650;0;15;5;60%;513;86%;12;2;0;1;13
7652;1;12;2;38%;330;74%;13;2;0;0;5
7652;0;17;6;62%;527;84%;11;3;0;1;7
7649;1;14;10;45%;333;77%;19;3;0;0;8
7649;0;15;5;55%;406;80%;18;3;0;4;5
7657;1;30;16;74%;561;89%;8;1;0;0;11
7657;0;7;2;26%;202;70%;9;2;0;3;0
7656;1;27;8;67%;549;88%;2;2;0;1;16
7656;0;4;1;33%;296;75%;18;6;0;0;1
7654;1;17;6;61%;460;85%;15;3;0;2;6
7654;0;12;4;39%;303;78%;16;3;0;3;2
7653;1;7;1;42%;454;87%;11;0;0;3;5
7653;0;8;1;58%;640;88%;8;0;0;0;3
7655;1;15;3;38%;264;70%;20;3;0;2;5
7655;0;21;7;62%;439;80%;16;5;0;2;10
7658;1;23;7;71%;628;87%;11;2;0;1;14
7658;0;9;5;29%;265;72%;15;2;0;2;5
7663;1;16;5;44%;391;83%;25;4;0;4;3
7663;0;5;2;56%;499;85%;22;2;2;1;2
7659;1;12;1;58%;517;87%;17;1;1;1;5
7659;0;12;5;42%;384;79%;8;1;0;2;5
7662;1;9;4;42%;286;77%;26;3;0;1;3
7662;0;21;6;58%;374;83%;13;2;0;1;9
7661;1;;;;;;;;;;
7661;0;;;;;;;;;;
7660;1;11;4;42%;415;79%;13;3;0;0;1
7660;0;10;3;58%;570;82%;14;2;0;0;2
7667;1;9;1;51%;441;85%;12;1;1;1;9
7667;0;13;4;49%;445;84%;14;2;1;1;2
7665;1;19;7;52%;409;84%;15;1;0;0;3
7665;0;10;4;48%;385;80%;12;4;0;0;2
7664;1;14;3;44%;318;79%;20;1;0;2;4
7664;0;6;3;56%;410;80%;17;3;1;0;5
